,actual,predicted,prob_fraud
0,0,0,2.2010476017663597e-10
1,0,0,0.00010657364285508532
2,0,0,0.0005242467548207384
3,0,0,0.17121395508336607
4,0,0,0.001653153306316085
5,0,0,0.010412639543472444
6,0,0,3.161162070417334e-05
7,0,0,5.1716880410975844e-05
8,0,0,0.01228760472805499
9,0,0,5.135809911354722e-05
10,0,0,2.8315598339361194e-08
11,0,0,0.0002625518033934678
12,1,0,0.4342007988331332
13,0,0,7.156037680700326e-05
14,0,0,2.61579221060289e-05
15,0,0,0.005974718480104874
16,0,0,0.1458192539213082
17,0,0,0.0853235180354492
18,1,0,0.12166763557329678
19,0,0,0.01226635814099945
20,0,0,0.004175719988227219
21,0,0,2.3733273518603525e-08
22,0,0,0.29581704660610464
23,0,0,0.03068315869046018
24,0,0,2.5986276185419784e-05
25,0,0,7.721458627219603e-07
26,0,0,0.028219461772257416
27,0,0,0.017137096793036512
28,0,0,1.3634154375397159e-17
29,0,0,0.02173361062553688
30,0,0,0.001473103803421337
31,0,0,0.00042057280656035293
32,0,0,1.4663849937885575e-05
33,0,0,0.0007512346494714707
34,0,0,0.037344930277855404
35,0,0,1.0469495325494738e-05
36,0,0,1.2881775990475008e-10
37,0,0,4.022712222475874e-06
38,0,0,0.0017136682817011893
39,0,0,0.0003486180299147427
40,0,0,0.15828799565661436
41,0,0,4.85479383739265e-05
42,0,0,3.4210259470392293e-13
43,0,0,0.0011989783093068512
44,0,0,9.609739863174404e-08
45,0,0,0.0063020241473323475
46,0,0,0.0007512346494714707
47,0,0,1.6324133346116244e-06
48,0,0,0.24099534752688298
49,0,0,3.2466880134122156e-06
50,0,0,5.7884549839591085e-08
51,0,0,0.00352921332690942
52,0,0,2.5959669274666083e-05
53,0,0,0.00021232853994579282
54,0,0,0.03292322707618113
55,0,0,0.07522133607905877
56,0,0,0.006697375905661731
57,0,0,0.004765706695643223
58,0,0,0.00011992130821474816
59,0,0,0.0007512346494714707
60,0,0,0.0004678304673415388
61,0,0,0.007911423176667088
62,0,0,0.0098193621798654
63,0,0,3.881299162751105e-08
64,0,0,3.831815316481795e-08
65,0,0,8.067627619186794e-06
66,0,0,0.01892453813617062
67,0,0,5.962399807307175e-07
68,0,0,1.791116376182329e-10
69,0,0,0.0015306515413020768
70,0,0,5.052430001814032e-07
71,0,0,6.247040642944392e-05
72,0,0,0.0019882699554469516
73,0,0,4.235470977679693e-06
74,0,0,1.033546669098191e-07
75,0,0,0.17045074741115882
76,0,0,8.311991902105515e-08
77,1,0,0.35980063294067377
78,0,0,1.5369279028546101e-06
79,0,0,2.304472405768313e-05
80,0,0,0.09801124523789789
81,0,0,3.2437875821165484e-05
82,0,0,0.02179943604312821
83,0,0,0.0099277615578862
84,0,0,0.00023570094890760303
85,0,0,0.0010158023611241118
86,0,0,0.0031886280838402995
87,0,0,4.9326359156369035e-05
88,1,0,0.1615661041352091
89,0,0,0.0016346323417000977
90,0,0,0.25236681232298946
91,0,0,0.1519209052109559
92,0,0,5.308603697306396e-05
93,0,0,0.00025472132537797106
94,1,1,0.6986595691759825
95,0,0,3.633740948870555e-05
96,0,0,1.7705671279516645e-08
97,0,0,0.0069691856434651225
