,actual,predicted,prob_fraud
0,0,0,0.002306252287679412
1,0,0,2.468641445217623e-13
2,0,0,2.849351865463438e-07
3,0,0,0.49010814770605815
4,0,0,4.6048763925708304e-12
5,0,0,1.8407156038887405e-17
6,0,0,4.063045968659557e-09
7,0,0,1.7197435061040056e-09
8,0,0,2.1536625558924035e-06
9,0,0,2.6249054766738015e-05
10,0,0,1.2552553724936046e-07
11,0,0,7.687342850022404e-07
12,1,1,0.9752524702624071
13,0,0,7.791697351509749e-20
14,0,0,2.6212389382638883e-09
15,0,0,4.199213059544139e-13
16,0,0,0.09432267485495803
17,0,1,0.5712074611568769
18,1,1,0.9998945179361362
19,0,0,2.4799551961592507e-06
20,0,0,6.915749368378199e-10
21,0,0,9.192128132783184e-29
22,0,1,0.9929198306205544
23,0,0,0.0064016384665240116
24,0,0,4.8233287107186243e-14
25,0,0,1.4774158089121333e-14
26,0,0,2.6484146964984996e-09
27,0,0,6.787410668561219e-08
28,0,0,3.623291989675868e-27
29,0,0,0.0011849438682122494
30,0,0,2.7270356699201427e-05
31,0,0,6.078874545575259e-08
32,0,0,7.111540653338514e-11
33,0,0,0.00037569790501049035
34,0,0,6.804781751758201e-08
35,0,0,3.2667615359178736e-15
36,0,0,1.2781589284755927e-16
37,0,0,1.8491930715877646e-08
38,0,0,3.425623684092908e-06
39,0,0,4.550081669389004e-06
40,0,0,4.281459130293259e-23
41,0,0,3.385872292101702e-09
42,0,0,1.644377892510856e-23
43,0,0,7.165041094043662e-05
44,0,0,8.481732632888378e-13
45,0,0,0.00021260164238522057
46,0,0,0.00037569790501049035
47,0,0,1.0615856450585066e-26
48,0,0,0.31280086139935026
49,0,0,4.4645382817232065e-11
50,0,0,1.8724311813614196e-17
51,0,0,3.4954162655629086e-07
52,0,0,1.7803319308301156e-08
53,0,0,6.322541358003556e-17
54,0,0,6.432670207099588e-07
55,0,0,6.266257952582587e-10
56,0,0,2.1124305870899512e-07
57,0,0,5.476319224771018e-09
58,0,0,1.1891476473276368e-12
59,0,0,0.00037569790501049035
60,0,0,9.479096246978741e-09
61,0,0,0.00015492091065298934
62,0,0,1.8993147519396566e-09
63,0,0,1.4988637020473958e-21
64,0,0,2.1829695262695404e-21
65,0,0,3.378631429868033e-10
66,0,0,0.0033502818198210688
67,0,0,9.004950396929162e-09
68,0,0,1.4770221143582157e-34
69,0,0,0.001618849038234093
70,0,0,9.797348040645805e-16
71,0,0,1.4057866859000006e-12
72,0,0,0.0005379375918671702
73,0,0,1.6743715868297051e-09
74,0,0,1.3755090790742606e-21
75,0,0,0.0008295695265143699
76,0,0,1.181224412833136e-22
77,1,1,0.8318195672104428
78,0,0,5.5018913316093505e-27
79,0,0,4.016372755115586e-14
80,0,0,0.0007884717330337956
81,0,0,2.5098861350349076e-11
82,0,0,2.5503703274134864e-14
83,0,0,9.831897214639513e-10
84,0,0,2.356268962463774e-67
85,0,0,5.9130032515502245e-05
86,0,0,5.516997088763189e-10
87,0,0,1.74976521027954e-11
88,1,0,0.01927745769510822
89,0,0,0.001988187010725421
90,0,0,0.012962237265305016
91,0,0,0.016071934516349154
92,0,0,8.644337737310972e-08
93,0,0,6.022110835872248e-10
94,1,1,0.9785108936798131
95,0,0,5.597625238679723e-07
96,0,0,9.554765931008576e-26
97,0,0,1.872618435753369e-07
98,0,0,2.097230021883751e-15
99,0,0,9.337723342983917e-11
100,0,0,1.4459339415057662e-29
101,0,0,0.0041813027373624485
102,0,0,1.1060134017283173e-11
103,0,0,3.1041815242537517e-10
104,0,0,8.381640577097993e-19
105,0,0,8.564631249995567e-19
106,0,0,0.0035529715029304653
107,0,0,2.019541944536316e-09
108,0,0,2.9168281123301805e-05
109,0,0,5.190857785342889e-09
110,0,0,0.024515444638780574
111,0,0,0.15404242182350802
112,0,0,3.634198282493136e-05
113,0,0,0.00037569790501049035
114,0,0,2.4471981830462977e-08
115,0,0,1.2730392927637232e-06
116,0,0,5.148444362529442e-18
117,0,0,7.543114957805541e-19
118,0,0,7.094935342397113e-05
119,0,0,3.0182272851327045e-17
120,0,0,1.942162894732941e-11
121,1,1,0.942669001736827
122,0,0,3.836133451365452e-08
123,0,0,0.05005969909713696
124,0,0,4.798371928863634e-22
125,0,0,5.194736275707654e-06
126,0,0,4.9580645011212756e-20
127,0,0,4.4484022614057226e-24
128,0,0,0.0030866352105706363
129,0,0,2.324288804931976e-07
130,0,0,3.341252403748911e-16
131,0,0,4.808892645119392e-17
132,0,0,0.002159803327824495
133,0,1,0.816222064126524
134,0,0,0.0004684371522590234
135,0,0,1.013177610254416e-28
136,0,0,7.405789379119296e-07
137,0,0,0.0037858054916995597
138,0,0,8.879796448700481e-20
139,0,0,1.6433575896559402e-06
140,0,0,2.8907664500054223e-18
141,0,0,0.07279446085491861
142,0,0,0.005958238611306643
143,0,0,2.0502410162744847e-16
144,0,0,5.045328767627603e-23
145,0,0,0.0001476014829975418
146,0,0,1.1855924530764799e-08
147,0,0,6.3148489897222885e-15
148,0,0,4.15136596674788e-07
149,0,0,2.9781058145083405e-05
150,0,0,3.4774710413348737e-06
151,0,0,1.4369083413358537e-05
152,0,0,8.426404473949719e-29
153,0,0,4.7189168951334745e-08
154,1,1,0.9997840923287707
155,0,0,2.4744118451601125e-22
156,0,0,1.6944999411324118e-80
157,1,0,1.2142982899471115e-05
158,0,0,2.2543816485021155e-06
159,0,0,0.0006048754417587218
160,0,0,0.23894104290909177
161,0,0,1.219071777063922e-13
162,0,0,0.00037569790501049035
163,0,0,2.876469175180763e-07
