,actual,predicted,prob_fraud
0,0,0,0.020964915218793935
1,0,0,0.05160850679226862
2,0,0,0.023790165559565472
3,0,0,0.015532438596982289
4,0,0,0.10998710326065572
5,0,0,0.014711872573663253
6,0,0,0.027486343344535227
7,0,0,0.022923127169017694
8,0,0,0.020768910757785013
9,0,0,0.025578107711919876
10,0,0,0.01565040428741272
11,0,0,0.015514100957211025
12,0,0,0.012277604040853894
13,0,0,0.012538081203376399
14,0,0,0.023805973310963666
15,0,0,0.08230163289998778
16,0,0,0.017996778409211066
17,0,0,0.02156327950149776
18,0,0,0.028603877827091232
19,0,0,0.021694371301229122
20,0,0,0.038155592200058076
21,0,0,0.03753316316592709
22,0,0,0.012581674512295747
23,0,0,0.029456840822788464
24,0,0,0.029250069561246386
25,0,0,0.014907313859250992
26,0,0,0.10715606377802679
27,0,0,0.02780889524109038
28,0,0,0.015305471596947257
29,0,0,0.02854075065645537
30,0,0,0.01862933038490806
31,0,0,0.01590139487563387
32,0,0,0.01776850317246307
33,0,0,0.015251345323763939
34,0,0,0.11013623711207522
35,1,0,0.13859820759412356
36,0,0,0.018567559957239216
37,0,0,0.011870661642485661
38,0,0,0.1274328725411706
39,0,0,0.028304121497223257
40,0,0,0.017357513727330635
41,0,0,0.023340194787139498
42,0,0,0.02522746082267372
43,0,0,0.18762767830989122
44,0,0,0.03185172503337045
45,0,0,0.10008297179488464
46,0,0,0.012485476663246814
47,0,0,0.12609579988030054
48,0,0,0.032915224283259305
49,0,0,0.02041085905661013
50,0,0,0.21983084628355665
51,1,0,0.15168114715842673
52,0,0,0.022249797310367782
53,1,0,0.18901539007879412
54,0,0,0.035393352054558166
55,0,0,0.029030962804556394
56,0,0,0.12924283434346925
57,0,0,0.044831583705307404
58,0,0,0.09150081230627038
59,0,0,0.01606583228503403
60,0,0,0.020208572143892135
61,1,0,0.15141699849627402
62,0,0,0.02156305940720278
63,0,0,0.02819482315692246
64,0,0,0.04083720285326962
65,0,0,0.0885008043731139
66,0,0,0.026311320035357588
67,0,0,0.01821877996772516
68,0,0,0.013919192150807369
69,0,0,0.10673694840816646
70,0,0,0.2044184843014507
71,0,0,0.023453775294730212
72,0,0,0.06897540094071897
73,0,0,0.03708679211429491
74,0,0,0.13379502089658188
75,0,0,0.01694642945822167
76,0,0,0.11872559186757348
77,0,0,0.03555790866046718
78,0,0,0.010264860424681641
79,0,0,0.01469114634329339
80,0,0,0.024984536754969644
81,1,0,0.1786344245494274
82,0,0,0.12842906121271205
83,0,0,0.01093892037615703
84,0,0,0.028579370661842535
85,0,0,0.08463944907855905
86,0,0,0.030079234596220774
87,0,0,0.034427811872429596
88,0,0,0.01290557666425112
89,0,0,0.013764196660646169
90,0,0,0.030248412625353195
91,0,0,0.02848916382592607
92,1,0,0.17148504737384312
93,1,0,0.18886778480436922
94,0,0,0.01444279665086179
95,0,0,0.01681335565003965
96,0,0,0.0236614628601115
97,0,0,0.021359263728711483
98,0,0,0.026856305065806944
99,1,0,0.01653869917527511
100,1,0,0.10857845235990782
101,0,0,0.014108762801030092
102,0,0,0.027130035080153627
103,0,0,0.019353705639325865
104,0,0,0.027847407613609532
105,0,0,0.029959253981599567
106,0,0,0.018123635565479565
107,0,0,0.17407730792659432
108,0,0,0.016342421074049995
109,0,0,0.014677827593188671
110,0,0,0.014665801646811652
111,0,0,0.026998529580949254
112,0,0,0.10050103548725925
113,0,0,0.014306824227983947
114,0,0,0.017094431532588286
115,0,0,0.04574245891622268
116,0,0,0.012532409005259867
117,0,0,0.17153384036005787
118,0,0,0.013023465992474332
119,0,0,0.026604035655357974
120,0,0,0.06386341258374278
121,0,0,0.019982307440314973
122,0,0,0.015073482049635992
123,0,0,0.019479836327592304
124,0,0,0.02941557137320338
125,0,0,0.014591108067954864
126,0,0,0.09347601453394713
127,0,0,0.10298148174816037
128,0,0,0.011680454848095169
129,0,0,0.027073166631846182
130,0,0,0.03233496972579168
131,0,0,0.043526125974250096
132,0,0,0.02936006981351896
133,0,0,0.031028909626433312
134,0,0,0.017725347916582625
135,0,0,0.011870661642485661
136,0,0,0.02189917641383681
137,0,0,0.011870661642485661
138,0,0,0.10762403986886775
139,0,0,0.11788858457429308
140,0,0,0.01332540537032729
141,0,0,0.029103344566817145
142,0,0,0.025259932360510103
143,0,0,0.02005468189966535
144,0,0,0.1635079291419893
145,0,0,0.16742234546562063
146,0,0,0.019106280864532883
147,0,0,0.03311116374631116
148,0,0,0.013222817524823805
149,0,0,0.017962819185653515
150,0,0,0.014427965152016733
151,1,0,0.23837209673761037
152,1,0,0.19555614122490547
153,0,0,0.01496681350065868
154,0,0,0.014330584614237732
155,0,0,0.02689080416595313
156,0,0,0.027366851435193674
157,0,0,0.01599089825729472
158,0,0,0.021926400919581427
159,0,0,0.15110316084560893
160,0,0,0.013920263087587304
161,0,0,0.012303578052598988
162,0,0,0.014011198336987826
163,0,0,0.01968207559884575
164,0,0,0.018848293311225752
165,0,0,0.030193133711506198
166,0,0,0.02089167771852145
167,0,0,0.019410670989771735
168,0,0,0.02600657027790954
169,0,0,0.011870661642485661
170,1,0,0.23923439181970754
171,0,0,0.017037632521248017
172,0,0,0.014563583133470653
173,0,0,0.015726735970034347
174,0,0,0.04495025448307942
175,0,0,0.014603041514069682
176,0,0,0.019947095191959675
177,0,0,0.02055926506847287
178,0,0,0.18016407650057
179,0,0,0.011846388100784748
180,0,0,0.030057984441126485
181,0,0,0.05443096505673778
182,0,0,0.02149972358756141
183,0,0,0.1439333410563226
184,0,0,0.02662431440523998
185,0,0,0.1648773864052894
186,0,0,0.016578790157073503
187,0,0,0.15959321941996638
188,0,0,0.02938415005491652
189,0,0,0.01566270148820571
190,0,0,0.11002452041110919
191,0,0,0.023696350653949066
192,0,0,0.018132175502373872
193,0,0,0.026833838453624567
194,0,0,0.04455351504010936
195,0,0,0.027592883652270205
196,0,0,0.044749235099540874
197,0,0,0.020175694964410643
198,0,0,0.013789560792686083
199,1,0,0.045987566098558724
200,0,0,0.11531913258308954
201,0,0,0.018155333318355418
202,0,0,0.019960273798864767
203,0,0,0.02483711667410496
204,0,0,0.014093782596812076
205,1,0,0.13065441318701418
206,0,0,0.03511591160227877
207,0,0,0.02856149350359269
208,0,0,0.024173024032669185
209,0,0,0.016613076314099903
210,0,0,0.021292223675423126
211,0,0,0.012292541497140727
212,0,0,0.06149065768130181
213,1,0,0.0283724735861782
214,0,0,0.027987403242761905
215,0,0,0.12924674565906313
216,0,0,0.030234519391644014
217,0,0,0.14532744086990929
218,0,0,0.015429361079275344
219,0,0,0.017592731317833718
220,0,0,0.03627424011258405
221,0,0,0.02713846133299502
222,0,0,0.012929485275599622
223,0,0,0.03110491687670071
224,0,0,0.014517800435049636
225,0,0,0.12215787618768457
226,0,0,0.10601697868020916
227,0,0,0.012221262624709033
228,1,0,0.16492414113249806
229,0,0,0.03932026661254525
230,0,0,0.019808205742183983
231,0,0,0.018261101211592592
232,0,0,0.1191472091060538
233,0,0,0.02957748210548472
234,0,0,0.032992984798474526
235,0,0,0.01944721818116971
236,0,0,0.0187584126245842
237,0,0,0.0279377601799729
238,0,0,0.033676583999685775
239,0,0,0.01775124812324834
240,0,0,0.03389362186245856
241,0,0,0.012474748943796158
242,0,0,0.01981270569815177
243,0,0,0.04301398485786674
244,0,0,0.028031021915685385
245,0,0,0.01852814391058539
246,0,0,0.02074155088955998
247,0,0,0.017283762895469446
248,0,0,0.19693913550542314
249,0,0,0.06372409049822446
250,0,0,0.0163751262726911
251,0,0,0.010749171051454301
252,0,0,0.0264244567724066
253,0,0,0.015331744776133482
254,0,0,0.028917721631296304
255,0,0,0.011870661642485661
256,0,0,0.026508150267564028
257,0,0,0.04017485961528747
258,0,0,0.0240181917265228
259,0,0,0.01619059455021984
260,0,0,0.12008423802973317
261,1,0,0.0135007999336289
262,0,0,0.01816973989280711
263,0,0,0.015117950919818912
264,0,0,0.011870661642485661
265,0,0,0.020332833186575198
266,0,0,0.007706750770701821
267,0,0,0.011215589457721279
268,0,0,0.013128141296503082
269,1,0,0.1198523921787272
270,0,0,0.02039874851240918
271,0,0,0.031038039908906374
272,0,0,0.15008615327547944
273,0,0,0.04451266591348467
274,0,0,0.024233787661304976
275,0,0,0.01916332814424489
276,0,0,0.019509510642942204
277,1,0,0.23151590973973368
278,0,0,0.01261449702504172
279,0,0,0.015967339075695676
280,0,0,0.02284074196729198
281,0,0,0.12581440778032354
282,0,0,0.021944390987968746
283,0,0,0.05087649741393921
284,0,0,0.01574356746450932
285,0,0,0.024683516127681042
286,0,0,0.01070125524832696
287,0,0,0.02718962016741301
288,0,0,0.0182766104429257
289,0,0,0.012294280003283423
290,0,0,0.1048617904270824
291,0,0,0.027146485950359803
292,0,0,0.03242671824465348
293,0,0,0.18364621183225463
294,1,0,0.14605677045731252
295,0,0,0.018355968170100167
296,0,0,0.035071034070110245
297,0,0,0.031823966505467816
298,0,0,0.027957930628971277
299,0,0,0.16672618634161745
300,0,0,0.030120501173537758
301,0,0,0.035848532106225704
302,0,0,0.019474742861375082
303,0,0,0.01809514696546238
304,0,0,0.13879602300487673
305,0,0,0.025989517881134006
306,0,0,0.031409122579084604
307,0,0,0.014541349724090153
308,0,0,0.045006877314846226
309,0,0,0.020903161641777333
310,0,0,0.016120923094611852
311,0,0,0.029515868350681367
312,0,0,0.113473369645022
313,0,0,0.013495577056841969
314,0,0,0.013566385707763518
315,0,0,0.018437982961638892
316,0,0,0.010315522943220577
317,0,0,0.017181594099176776
318,0,0,0.017119554047034895
319,0,0,0.2091152877922854
320,0,0,0.01768509800443476
321,0,0,0.010870418388876037
322,0,0,0.02825553516249772
323,0,0,0.028417980868901366
324,0,0,0.013575382654182244
325,0,0,0.030462833092322276
326,0,0,0.019723477875447877
327,0,0,0.018495236636176103
328,0,0,0.0403333619594531
329,0,0,0.1791571078312224
330,0,0,0.031139593635372022
331,0,0,0.027426918328564604
332,0,0,0.027640427251115873
333,0,0,0.01744248780538585
334,0,0,0.10846816959208078
335,1,0,0.07473912164865933
336,0,0,0.0941473811901384
337,0,0,0.012602146285592414
338,0,0,0.021283750261914057
339,0,0,0.045388814207108164
340,0,0,0.034877878959092536
341,0,0,0.011185889014882005
342,0,0,0.023663232447731882
343,0,0,0.027146485950359803
344,0,0,0.11554714089014909
345,0,0,0.017547317419149035
346,0,0,0.01821404897837443
347,0,0,0.022584731496700518
348,0,0,0.11520451707790859
349,0,0,0.02596935981767533
350,0,0,0.15414900894159284
351,1,0,0.02189307220854224
352,0,0,0.11397866309098531
353,0,0,0.015049866916721074
354,0,0,0.03170223059637951
355,0,0,0.02446993814692585
356,0,0,0.20187765179887487
357,0,0,0.11646219736959634
358,0,0,0.012784308410023277
359,1,0,0.16526382497598643
360,0,0,0.01540165811373594
361,0,0,0.028799448737196243
362,0,0,0.02983634391501056
363,0,0,0.1922839723513321
364,0,0,0.034635264868949654
365,1,0,0.016423812768175994
366,0,0,0.010318968129986558
367,0,0,0.08738639272199543
368,0,0,0.020275162972018725
369,0,0,0.02316145254319192
370,0,0,0.030035528956748547
371,0,0,0.061958067858606684
372,0,0,0.045480777459179084
373,0,0,0.12240572235231832
374,0,0,0.010409309457782427
375,0,0,0.02280401117935207
376,0,0,0.03155567116890996
377,0,0,0.16307340569567705
378,0,0,0.157927886782119
379,0,0,0.01740890950713585
380,0,0,0.01298614980595776
381,0,0,0.165054743517874
382,0,0,0.02105860217755089
383,0,0,0.09619977462813889
384,0,0,0.01883641649581592
385,0,0,0.01825416802714137
386,0,0,0.06925091742491604
387,0,0,0.14340029322898498
388,1,0,0.2290864982836562
389,1,0,0.18107758260602935
390,0,0,0.1570042697330456
391,0,0,0.018484951865491057
392,1,0,0.1726713900949772
393,0,0,0.1853249566642729
394,0,0,0.018642352588151754
395,0,0,0.03570290833481784
396,0,0,0.045388814207108164
397,0,0,0.011870661642485661
398,0,0,0.026801729799499276
399,0,0,0.015277416883336635
400,0,0,0.014114347787089263
401,0,0,0.016006114629748616
402,0,0,0.11739902893417069
403,0,0,0.1092539433235857
404,0,0,0.0263048090792914
405,0,0,0.025123513349261675
406,0,0,0.016520780359936475
407,0,0,0.016560856084055598
408,0,0,0.10204652698868671
409,0,0,0.03328557692533446
410,0,0,0.12564435637616034
411,0,0,0.012585012058021447
412,0,0,0.025939469229871278
