,actual,predicted,prob_fraud
0,1,0,0.13495463111631809
1,1,0,0.17065789987146127
2,1,0,0.18846046332052935
3,1,0,0.14658279099090551
4,1,0,0.17469615578578207
5,1,0,0.15097359476083466
6,1,0,0.1720324672863983
7,1,0,0.016371516659362532
8,1,0,0.13452203405285387
9,1,0,0.22012230861063456
10,1,0,0.1878703955206245
11,1,0,0.2164191364346128
12,1,0,0.03400857564301674
13,1,0,0.1354767731641942
14,1,0,0.026185177007134665
15,1,0,0.17962375823509674
16,1,0,0.012507346383575715
17,1,0,0.13797055994344656
18,1,0,0.25351194053946513
19,1,0,0.1403251324296201
20,1,0,0.02411998398488568
21,1,0,0.01984517398683692
22,1,0,0.189410915986577
23,1,0,0.01797080085281248
24,1,0,0.19441501657412547
25,1,0,0.20014507872008028
26,1,0,0.17511048800078943
27,1,0,0.17377238107905532
28,1,0,0.17486414155048927
29,1,0,0.013054472981881846
30,1,0,0.17314316355210843
31,1,0,0.1658276044170515
32,1,0,0.28850305747307914
33,1,0,0.13777597816799825
34,1,0,0.26625809340359796
35,1,0,0.18167032078449935
36,1,0,0.09832542940875164
37,1,0,0.1267019944359399
38,1,0,0.17555287148494073
39,1,0,0.3126367837430083
40,1,0,0.028875001245356382
41,1,0,0.019028470901470897
42,1,0,0.028809944240722606
43,1,0,0.18692661789514708
44,1,0,0.36544949400779486
45,1,0,0.015469864606314068
46,1,0,0.22741610417604782
47,1,0,0.3317121000993624
48,1,0,0.1267019944359399
49,1,0,0.18861519274142202
50,1,0,0.24304719161956792
51,1,0,0.146086576460439
52,1,0,0.3126367837430083
53,1,0,0.17488707189587382
54,1,0,0.2014777167531126
55,1,0,0.026610668932662965
56,1,0,0.2172250164927855
57,1,0,0.018782779649103746
58,1,0,0.01277271417387754
59,1,0,0.015158513145005279
60,1,0,0.23332590133099423
61,1,0,0.01654242499489498
62,1,0,0.20027889190333864
63,1,0,0.19528605531627846
64,1,0,0.18308835050679687
65,1,0,0.1742823840746249
66,1,0,0.3698471981515577
67,1,0,0.19686373699513
68,1,0,0.25351194053946513
69,1,0,0.14831547466188652
70,1,0,0.23082963809726523
71,1,0,0.2236106748366479
72,1,0,0.20469145752318652
73,1,0,0.16706412044970426
74,1,0,0.17648557664075637
75,1,0,0.18957634944105947
76,1,0,0.0407331125789093
77,1,0,0.018759631349804226
78,1,0,0.02529159239738709
79,1,0,0.18604888006233825
80,1,0,0.12951192187034188
81,1,0,0.015259755603113436
82,1,0,0.18040296193091326
83,1,0,0.22492424920573353
84,1,0,0.16998814394661915
85,1,0,0.17730201786915883
86,1,0,0.011735381362526838
87,1,0,0.1742823840746249
88,1,0,0.0407331125789093
89,1,0,0.25386866805583597
90,1,0,0.2014777167531126
91,1,0,0.3577191616110466
92,1,0,0.21762929349628782
93,1,0,0.015152094789032004
94,1,0,0.02532018968701731
95,1,0,0.0256359959415581
96,1,0,0.02147722440167235
97,1,0,0.2014777167531126
98,1,0,0.16391531636324472
